domain,fail_count,stages,error_types,last_institution,sample_url,sample_message
www.osanmv.com,1,sitemap,HTTPError,오산미니어처빌리지,http://www.osanmv.com/sitemap.xml,HTTP Error 404: Not Found
www.scc.or.kr,1,sitemap,HTTPError,수원컨벤션센터,http://www.scc.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.eversky.co.kr,1,sitemap,HTTPError,에버스카이,http://www.eversky.co.kr/sitemap.xml,HTTP Error 404: Not Found
smuseum.suwon.go.kr,1,sitemap,HTTPError,수원광교박물관,https://smuseum.suwon.go.kr/sitemap.xml,HTTP Error 500: 500
hslcc.hscity.go.kr,1,sitemap,HTTPError,화성시생활문화창작소,http://hslcc.hscity.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.dusongallery.com,1,sitemap,HTTPError,두손 갤러리,http://www.dusongallery.com/sitemap.xml,HTTP Error 404: Not Found
crr.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 청량리지부,http://crr.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
xpo.co.kr,1,sitemap,HTTPError,엑스포,http://xpo.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.railroadmuseum.co.kr,1,sitemap,HTTPError,철도박물관,http://www.railroadmuseum.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.suwonsports.or.kr:449,1,sitemap,HTTPError,서둔동벌터체육문화센터,https://www.suwonsports.or.kr:449/sitemap.xml,HTTP Error 404: Not Found
gosaeknew.kr,1,sitemap,HTTPError,고색뉴지엄,https://gosaeknew.kr/sitemap.xml,HTTP Error 404: Not Found
www.spacenoon.co.kr,1,sitemap,HTTPError,대안공간 눈,http://www.spacenoon.co.kr/sitemap.xml,HTTP Error 404: Not Found
dsw.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 동수원지부,http://dsw.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
ggxr.or.kr,1,sitemap,HTTPError,경기XR센터,https://ggxr.or.kr/sitemap.xml,HTTP Error 404:
suwonworldcup.gg.go.kr,1,sitemap,HTTPError,수원월드컵경기장 축구박물관,https://suwonworldcup.gg.go.kr/sitemap.xml,HTTP Error 404: Not Found
gallerywald.com,1,sitemap,HTTPError,갤러리발트,https://gallerywald.com/sitemap.xml,HTTP Error 404: Not Found
www.thefairs.co.kr,1,sitemap,HTTPError,더페어스,http://www.thefairs.co.kr/sitemap.xml,HTTP Error 404: Not Found
openspaceblocks.com,1,sitemap,HTTPError,오픈스페이스 블록스,http://openspaceblocks.com/sitemap.xml,HTTP Error 404: Not Found
www.seongnamculture.or.kr,1,sitemap,HTTPError,성남문화원,http://www.seongnamculture.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.gallerysujeong.kr,1,sitemap,HTTPError,갤러리수정,http://www.gallerysujeong.kr/sitemap.xml,HTTP Error 404: Not Found
sn.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 성남지부,http://sn.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
snd.pulip.kr,1,sitemap,HTTPError,풀잎문화센터성남단대지부,http://snd.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
www.coway.com,1,sitemap,HTTPError,코웨이갤러리 현대백화점 판교 팝업스토어,https://www.coway.com/sitemap.xml,HTTP Error 404:
www.hongyunartcenter.com,1,sitemap,HTTPError,경민현대미술관,http://www.hongyunartcenter.com/sitemap.xml,HTTP Error 404: Not Found
unipluscenter.go.kr,1,sitemap,HTTPError,경기권 통일플러스센터,https://unipluscenter.go.kr/sitemap.xml,HTTP Error 404: Not Found
skyhall.co.kr,1,sitemap,HTTPError,스카이공연홀,http://skyhall.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.fairtech.co.kr,1,sitemap,HTTPError,페어테크,http://www.fairtech.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.kihyungdo.co.kr,1,sitemap,HTTPError,기형도문학관,http://www.kihyungdo.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.igycc.or.kr,1,sitemap,HTTPError,계양문화원,http://www.igycc.or.kr/sitemap.xml,HTTP Error 404: Not Found
astrobucheon.or.kr,1,sitemap,HTTPError,부천천문과학관,http://astrobucheon.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.insiseol.or.kr,1,sitemap,HTTPError,인천어린이과학관,https://www.insiseol.or.kr/sitemap.xml,HTTP Error 404: 404
www.irindesign.co.kr,1,sitemap,HTTPError,아이린디,http://www.irindesign.co.kr/sitemap.xml,HTTP Error 404: Not Found
ecopark.bucheon.go.kr,1,sitemap,HTTPError,자연생태박물관,http://ecopark.bucheon.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.bucheonculture.or.kr,1,sitemap,HTTPError,부천문화원,https://www.bucheonculture.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.damjangi.kr,1,sitemap,HTTPError,담쟁이문화원,http://www.damjangi.kr/sitemap.xml,HTTP Error 404: Not Found
sipslow.co.kr,1,sitemap,HTTPError,십슬로우,http://sipslow.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.gmcc.or.kr,1,sitemap,HTTPError,광명문화원,http://www.gmcc.or.kr/sitemap.xml,HTTP Error 404: Not Found
ictmarket.or.kr:8443,1,sitemap,HTTPError,휴대폰성지 킹콩폰 고덕아트센터점,https://ictmarket.or.kr:8443/sitemap.xml,HTTP Error 404: Not Found
www.ptmunhwa.or.kr,1,sitemap,HTTPError,평택문화원,http://www.ptmunhwa.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.ptlib.go.kr,1,sitemap,HTTPError,한국근현대음악관,https://www.ptlib.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.joongangbrick.net,1,sitemap,HTTPError,중앙벽돌평택전시장,http://www.joongangbrick.net/sitemap.xml,HTTP Error 404: Not Found
www.nijimori.com,1,sitemap,HTTPError,니지모리갤러리,https://www.nijimori.com/sitemap.xml,HTTP Error 404: Not Found
ddc.pulib.com,1,sitemap,HTTPError,풀잎문화센터 동두천지부,http://ddc.pulib.com/sitemap.xml,HTTP Error 404: Not Found
gcc.ggcf.kr,1,sitemap,HTTPError,경기창작캠퍼스,http://gcc.ggcf.kr/sitemap.xml,HTTP Error 404: Not Found
asyouthspace.kr,1,sitemap,HTTPError,안산시 청년센터 상상대로,http://asyouthspace.kr/sitemap.xml,HTTP Error 404: Not Found
www2.ansan.go.kr,1,sitemap,HTTPError,성호박물관,https://www2.ansan.go.kr/sitemap.xml,HTTP Error 404: Not Found
bugsrium.siheung.go.kr,1,sitemap,HTTPError,시흥시 곤충전시체험관 벅스리움,https://bugsrium.siheung.go.kr/sitemap.xml,HTTP Error 404:
www.siheung.go.kr,1,sitemap,HTTPError,맑은물상상누리,https://www.siheung.go.kr/sitemap.xml,HTTP Error 404: Not Found
marinagallery.co.kr,1,sitemap,HTTPError,마리나 갤러리,https://marinagallery.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.gallery.kti114.net,1,sitemap,HTTPError,예화랑,http://www.gallery.kti114.net/sitemap.xml,HTTP Error 404: Not Found
gyhall.artgy.or.kr,1,sitemap,HTTPError,고양시 문예회관,https://gyhall.artgy.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.goyangcm.or.kr,1,sitemap,HTTPError,고양어린이박물관,https://www.goyangcm.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.interfairs.co.kr,1,sitemap,HTTPError,인터페어스,http://www.interfairs.co.kr/sitemap.xml,HTTP Error 404: Not Found
ssdy.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 삼송덕양지부,http://ssdy.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
hj.pulip.kr,1,sitemap,HTTPError,풀잎문화센터 화정지부,http://hj.pulip.kr/sitemap.xml,HTTP Error 404: Not Found
markthalle.co.kr,1,sitemap,HTTPError,마크트할레,http://markthalle.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.hanja.net,1,sitemap,HTTPError,장호서예,http://www.hanja.net/sitemap.xml,HTTP Error 404: Not Found
ilsan.pulib.com,1,sitemap,HTTPError,풀잎문화센터 일산지부,http://ilsan.pulib.com/sitemap.xml,HTTP Error 404: Not Found
www.artgy.or.kr,1,js-render,TimeoutError,고양시립 아람미술관,https://www.artgy.or.kr/EH/EH0201V.aspx,"Page.goto: Timeout 12000ms exceeded.
Call log:
  - navigating to ""https://www.artgy.or.kr/EH/EH0201V.aspx"", waiting until ""domcontentloaded"""
sangsangbar.wixsite.com,1,sitemap,HTTPError,문화예술 상상바,https://sangsangbar.wixsite.com/sitemap.xml,HTTP Error 404: Not Found
www.seonbawi.com,1,sitemap,HTTPError,선바위미술관,http://www.seonbawi.com/sitemap.xml,HTTP Error 404: Not Found
uncleyoungber.com,1,sitemap,HTTPError,엉클영버아트센터,https://uncleyoungber.com/sitemap.xml,HTTP Error 404: Not Found
www.hyo-culture.kr,1,sitemap,HTTPError,한국효문화센터,http://www.hyo-culture.kr/sitemap.xml,HTTP Error 404: Not Found
park.kra.co.kr,1,page,HTTPError,렛츠런파크 서울 말박물관,http://park.kra.co.kr/fromRouter,HTTP Error 400: Bad Request
midang.itpage.kr,1,sitemap,HTTPError,미당화랑표구전문점,http://midang.itpage.kr/sitemap.xml,HTTP Error 404: Not Found
www.megashow.co.kr,1,page,HTTPError,메가쇼,http://www.megashow.co.kr/page/index,HTTP Error 404: Not Found
galleryandante.co.kr,1,sitemap,HTTPError,갤러리안단테 스타벅스 북한강R전시장,http://galleryandante.co.kr/sitemap.xml,HTTP Error 404:
www.weddingnfair.com,1,js-render,Error,웨딩앤 웨딩박람회,http://www.weddingnfair.com/,Page.content: Unable to retrieve content because the page is navigating and changing the content.
nyjcf.or.kr,1,sitemap,HTTPError,다산아트홀,https://nyjcf.or.kr/sitemap.xml,HTTP Error 404: 404
www.duksomuseum.com,1,sitemap,HTTPError,덕소자연사박물관,http://www.duksomuseum.com/sitemap.xml,HTTP Error 404: Not Found
www.praum.or.kr,1,sitemap,HTTPError,프라움악기박물관,http://www.praum.or.kr/sitemap.xml,HTTP Error 404: Not Found
www.seohoart.com,1,sitemap,HTTPError,서호미술관,http://www.seohoart.com/sitemap.xml,HTTP Error 404: Not Found
www.tntga.co.kr,1,sitemap,HTTPError,만나캘리그라피협회,https://www.tntga.co.kr/sitemap.xml,HTTP Error 404: Not Found
www.osanidream.or.kr,1,sitemap,HTTPError,오산아이드림극장,https://www.osanidream.or.kr/sitemap.xml,HTTP Error 404: Not Found
ire-model.com,1,sitemap,HTTPError,전시모형 이레,http://ire-model.com/sitemap.xml,HTTP Error 404: Not Found
hcf.or.kr,1,sitemap,HTTPError,동탄아트스페이스 아트스퀘어,https://hcf.or.kr/sitemap.xml,HTTP Error 400: Bad Request
blog.naver.com,203,"homepage,page,sitemap",HTTPError,하이클래식아트컴퍼니,https://blog.naver.com/sitemap.xml,HTTP Error 404: Not Found
smartstore.naver.com,57,"homepage,page,sitemap",HTTPError,뷰티갤러리,https://smartstore.naver.com/k-beautiful,HTTP Error 429: Too Many Requests
www.cnkccf.or.kr,36,homepage,RuntimeError,보령문화원,http://www.cnkccf.or.kr/boryeong.do,"HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.cnkccf.or.kr'. (_ssl.c:992)>"
cafe.naver.com,32,sitemap,HTTPError,봉래체육문화센터,https://cafe.naver.com/sitemap.xml,HTTP Error 404: Not Found
youtube.com,16,"homepage,sitemap",HTTPError,다대포민속예술관,https://youtube.com/sitemap.xml,HTTP Error 404: Not Found
culture.lottemart.com,14,sitemap,HTTPError,롯데마트 문화센터 부산점,http://culture.lottemart.com/sitemap.xml,HTTP Error 404: Not Found
www.youtube.com,12,homepage,HTTPError,space298,https://www.youtube.com/sitemap.xml,HTTP Error 404: Not Found
www.yc.go.kr,10,homepage,HTTPError,노계문학관,https://www.yc.go.kr/toursub/nogye/contents.do,HTTP Error 404: Not Found
www.gumi.go.kr,9,homepage,RuntimeError,구미성리학역사관,https://www.gumi.go.kr/museum/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992)>
www.gc.go.kr,9,homepage,HTTPError,김천돌봄문화센터,https://www.gc.go.kr/portal/contents.do,HTTP Error 404: Not Found
www.i815.or.kr,8,page,HTTPError,독립기념관,http://www.i815.or.kr/2018/news/news.do,HTTP Error 404: Not Found
arthall.gangjin.go.kr,8,page,HTTPError,강진아트홀,http://arthall.gangjin.go.kr/arthall/program,HTTP Error 404: Not Found
abr.ge,8,page,HTTPError,이마트24 경성대약과학관점,https://abr.ge/event/old,HTTP Error 404: Not Found
www.sori21.co.kr,7,page,HTTPError,한국소리문화의전당,http://www.sori21.co.kr/site/1/menu/32/content/18,HTTP Error 404:
yubae.namhae.go.kr,7,page,HTTPError,남해유배문학관,http://yubae.namhae.go.kr/news/pgnews/List.do,HTTP Error 500: 500
www2.sejong.go.kr,6,homepage,RuntimeError,한글사랑 세종책문화센터,https://www2.sejong.go.kr/sbcc,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.sjac.or.kr,6,homepage,RuntimeError,세종예술의전당,https://www.sjac.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.gbmg.go.kr,6,homepage,RuntimeError,문경문화예술회관,https://www.gbmg.go.kr/portal/contents.do,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.신불당아트센터.com,6,homepage,RuntimeError,M갤러리,http://www.신불당아트센터.com/galleryAbout,HTTP request failed after retries: 'latin-1' codec can't encode characters in position 4-10: ordinal not in range(256)
www.gongjucf.or.kr,6,homepage,RuntimeError,백제문화전당,https://www.gongjucf.or.kr/bjac/main/view,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.sori-n.com,6,page,HTTPError,자연미술관Ko,https://www.sori-n.com/entry/2025-%EC%95%BC%ED%88%AC%EC%9E%90%EC%97%B0%EB%AF%B8%EC%88%A0%EA%B5%AD%EC%A0%9C%EB%A0%88%EC%A7%80%EB%8D%98%EC%8A%A4%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%A8-%EC%84%B1%EA%B3%BC%EB%B3%B4%EA%B3%A0%EC%A0%84-The-2025-YATOO-AiR-Exhibition,HTTP Error 404:
nrich.go.kr,6,homepage,RuntimeError,경주 쪽샘유적발굴관,https://nrich.go.kr/gyeongju/index.do,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self signed certificate in certificate chain (_ssl.c:992)>
www.sangsanguniv.com,6,homepage,RuntimeError,KT&G상상유니브 경북아틀리에,https://www.sangsanguniv.com/main.univ,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
culture.lotteshopping.com,6,"homepage,page",HTTPError,롯데백화점 동래점문화센터,https://culture.lotteshopping.com/INFO_information.do,HTTP Error 404: Not Found
ligakmuseum.co.kr,5,page,HTTPError,리각미술관,http://ligakmuseum.co.kr/%ec%ba%98%eb%a6%b0%eb%8d%94/,HTTP Error 404: Not Found
arts.iksan.go.kr,5,sitemap,HTTPError,익산예술의전당대공연장,http://arts.iksan.go.kr/sitemap.xml,HTTP Error 404: Not Found
baekdu.kr,5,js-render,HTTPError,거창 백두대간생태교육장,https://baekdu.kr/sh_page/page50.php,"Page.goto: Timeout 12000ms exceeded.
Call log:
  - navigating to ""https://baekdu.kr/sh_page/page50.php"", waiting until ""domcontentloaded"""
www.saha.go.kr,5,"page,sitemap",HTTPError,을숙도문화회관,http://www.saha.go.kr/eulsukdo/contents.do,HTTP Error 400: 400
www.cheonan.go.kr,4,homepage,HTTPError,천안박물관,https://www.cheonan.go.kr/prog/experience/G0045/ORG004/sub03_01/view.do,HTTP Error 404:
www.danyang.go.kr,4,homepage,HTTPError,수양개선사유물전시관,https://www.danyang.go.kr/sitemap.xml,HTTP Error 404:
seosan.go.kr,4,page,HTTPError,서산시문화회관,http://seosan.go.kr/culture/sub.do,HTTP Error 400: Bad Request
www.namwon.go.kr,4,sitemap,HTTPError,남원향토박물관,http://www.namwon.go.kr/sitemap.xml,HTTP Error 404: 404
www.iksan.go.kr,4,homepage,HTTPError,익산석제품전시홍보관,https://www.iksan.go.kr/stone/index.iksan,HTTP Error 404: Not Found
www.expo2012.kr,4,sitemap,HTTPError,여수세계박람회엑스포아트갤러리,http://www.expo2012.kr/sitemap.xml,HTTP Error 404: Not Found
www.koreastudy.or.kr,4,homepage,HTTPError,한국국학진흥원 유교문화박물관,http://www.koreastudy.or.kr/cfseum,HTTP request failed after retries: The read operation timed out
bit.ly,4,"homepage,sitemap",RuntimeError,보물섬 영도,http://bit.ly/sitemap.xml,HTTP request failed after retries: <urlopen error [Errno 11002] getaddrinfo failed>
library.daegu.go.kr,3,homepage,RuntimeError,대구혁신도시복합문화센터 물빛서원,https://library.daegu.go.kr/center/index.do,HTTP request failed after retries: <urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:992)>
www.farokorea.com,3,homepage,RuntimeError,파로 갤러리아광교점,https://www.farokorea.com/,HTTP request failed after retries: <urlopen error [WinError 10061] 대상 컴퓨터에서 연결을 거부했으므로 연결하지 못했습니다>
www.skhynixcultureflex.com,3,homepage,RuntimeError,SK하이닉스문화센터아트홀,http://www.skhynixcultureflex.com/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
fablab-cheongju.org,3,homepage,RuntimeError,FABLAB청주,http://fablab-cheongju.org/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.chungju.go.kr,3,sitemap,HTTPError,충주고구려비전시관,https://www.chungju.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.cjfmc.or.kr,3,homepage,RuntimeError,호암예술관,http://www.cjfmc.or.kr/sports/fmcs/1,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
5factory.kr,3,homepage,RuntimeError,오대호아트팩토리,https://5factory.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:992)>
undplay.com,3,homepage,HTTPError,운트사회적협동조합,http://undplay.com/,HTTP Error 404:
sphh.sscmc.or.kr,3,homepage,RuntimeError,서대문형무소역사관,https://sphh.sscmc.or.kr/,HTTP request failed after retries: <urlopen error [SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:992)>
www.cccseoul.org,3,homepage,RuntimeError,주한중국문화원,http://www.cccseoul.org/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
www.britishcouncil.kr,3,homepage,RuntimeError,주한영국문화원사무소,https://www.britishcouncil.kr/,HTTP request failed after retries: The read operation timed out
surc.or.kr,3,homepage,RuntimeError,서울도시재생이야기관,https://surc.or.kr/story,"HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'surc.or.kr'. (_ssl.c:992)>"
www.suwonccc.kr,3,homepage,RuntimeError,수원생활문화센터,http://www.suwonccc.kr/,HTTP request failed after retries: <urlopen error [Errno 11001] getaddrinfo failed>
www.ewonart.com,3,homepage,RuntimeError,이원아트빌리지,http://www.ewonart.com/,HTTP request failed after retries: <urlopen error [Errno 11002] getaddrinfo failed>
www.dytc.or.kr,3,homepage,RuntimeError,삼봉스토리관,http://www.dytc.or.kr/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
art.yeongju.go.kr,3,homepage,RuntimeError,영주문화예술회관,http://art.yeongju.go.kr/,HTTP request failed after retries: <urlopen error timed out>
명품장례.com,3,homepage,RuntimeError,명품장례문화원,https://명품장례.com/,HTTP request failed after retries: 'latin-1' codec can't encode characters in position 0-3: ordinal not in range(256)
science.kma.go.kr,3,sitemap,HTTPError,국립여수해양기상과학관,https://science.kma.go.kr/sitemap.xml,HTTP Error 404: Not Found
www.kts.ac.kr,3,homepage,RuntimeError,고려신학대학원고신역사기념관,http://www.kts.ac.kr/khistory/,HTTP request failed after retries: <urlopen error [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:992)>
